custom/total_reward,custom/total_distance,custom/routes_completed,custom/avg_speed,custom/mean_reward,custom/avg_center_dev,time/fps,rollout/ep_rew_mean,time/total_timesteps,rollout/ep_len_mean,time/time_elapsed,time/iterations,train/std,train/clip_fraction,train/value_loss,train/clip_range,train/learning_rate,train/policy_gradient_loss,train/n_updates,train/loss,train/explained_variance,train/entropy_loss,train/approx_kl
[-9.96078354],3.2049479484558105,0.006872852233676976,[2.176154],[-0.66405224],0.2245917350752906,,,,,,,,,,,,,,,,,
[0.02709226],0.5564667372964323,0.0011061946902654867,[0.31065511],[0.00129011],0.07807849702380952,,,,,,,,,,,,,,,,,
[0.0029076],3.3718379139900208,0.018433179723502304,[1.27269564],[8.81091934e-05],0.41423042158688766,,,,,,,,,,,,,,,,,
[0.02249384],1.3063569217920303,0.003669724770642202,[1.96536595],[0.00321341],0.20792749972502914,,,,,,,,,,,,,,,,,
,,,,,,7,-3.54547132,79872,15.06,11018,78,,,,,,,,,,,
[-9.99532085],4.11950159072876,0.013513513513513514,[2.14211708],[-4.99766042],1.794033130504889,,,,,,,1.2502979040145874,0.48779296875,1.3116006488446146,0.2,8.481691810201601e-05,-0.055120526789687575,780,-0.2096007764339447,0.030286967754364014,-3.283689393103123,0.120199546
[0.1345816],4.658405212685466,0.020161290322580645,[1.90630316],[0.0049845],0.13047261839035465,,,,,,,,,,,,,,,,,
[-9.86637045],4.714326798915863,0.010309278350515464,[2.78478702],[-0.54813169],0.2138699688669582,,,,,,,,,,,,,,,,,
[-9.9719877],5.443275338038802,0.01179245283018868,[1.20558752],[-0.20774974],0.11755960346392275,,,,,,,,,,,,,,,,,
[0.10706852],1.399102009832859,0.002320185614849188,[1.40792197],[0.01070685],0.10922656870957996,,,,,,,,,,,,,,,,,
[-9.98857322],2.649455651640892,0.00424929178470255,[1.93872343],[-0.71346952],0.31079519650324083,,,,,,,,,,,,,,,,,
[0.01654885],3.447056844830513,0.008385744234800839,[2.54207864],[0.00110326],0.1970969473744084,,,,,,,,,,,,,,,,,
[0.],4.153470128774643,0.010917030567685589,[2.76691239],[0.],0.13532215668904743,,,,,,,,,,,,,,,,,
[-9.70545954],5.022682033479214,0.005488474204171241,[1.71821056],[-0.2695961],0.14935284674973007,,,,,,,,,,,,,,,,,
[0.35830802],5.039668258279562,0.01072961373390558,[1.38017152],[0.00873922],0.18183412122319273,,,,,,,,,,,,,,,,,
[-9.88235132],3.204736515879631,0.006791171477079796,[2.48667552],[-0.65882342],0.1408004161758835,,,,,,,,,,,,,,,,,
[-10.],14.683529622852802,0.03253796095444685,[1.63423784],[-0.09708738],0.20711055235463463,,,,,,,,,,,,,,,,,
[-9.72358432],2.230187311768532,0.004282655246252677,[1.40297007],[-0.54019913],0.1064751970294965,,,,,,,,,,,,,,,,,
[0.],0.6784684807062149,0.02247191011235955,[1.70136039],[0.],0.25897960466899744,,,,,,,,,,,,,,,,,
[0.07271429],3.2732030153274536,0.006042296072507553,[1.86001413],[0.00427731],0.09109770045481358,,,,,,,,,,,,,,,,,
[0.],3.5141820795834064,0.010178117048346057,[1.28300054],[0.],0.29325044688577856,,,,,,,,,,,,,,,,,
[-9.94871424],0.39451590762473643,0.001152073732718894,[0.14884168],[-0.41452976],0.09012060072908722,,,,,,,,,,,,,,,,,
[-9.94431517],1.235774233005941,0.004415011037527594,[0.93021965],[-0.71030823],0.09632488461312508,,,,,,,,,,,,,,,,,
[0.],6.124549552798271,0.017994858611825194,[2.5480422],[0.],0.19442353343501514,,,,,,,,,,,,,,,,,
[0.24895978],1.9247878640890121,0.004037685060565276,[1.92386367],[0.02263271],0.10623187921300864,,,,,,,,,,,,,,,,,
[-9.99260778],1.9582678377628326,0.004942339373970346,[2.09131891],[-0.99926078],0.25222175448245143,,,,,,,,,,,,,,,,,
[0.],2.8650489300489426,0.00546448087431694,[1.29083666],[0.],0.05950144567695038,,,,,,,,,,,,,,,,,
[0.05893689],4.777633786201477,0.00715307582260372,[2.08021239],[0.00218285],0.17568984107598512,,,,,,,,,,,,,,,,,
[0.0641388],2.052111997269094,0.00398406374501992,[1.39411105],[0.00337573],0.17888213079008491,,,,,,,,,,,,,,,,,
[-10.],0.18841911293566227,0.003067484662576687,[0.31195777],[-2.],0.025766590409027734,,,,,,,,,,,,,,,,,
[0.],2.104294925928116,0.004291845493562232,[0.98393255],[0.],0.12536460606660393,,,,,,,,,,,,,,,,,
[0.25548071],1.6101523786783218,0.02631578947368421,[2.0248018],[0.02838675],0.11048366775243673,,,,,,,,,,,,,,,,,
[-10.],0.7653977274894714,0.0043859649122807015,[1.87973824],[-2.5],0.2900213678075776,,,,,,,,,,,,,,,,,
[0.07489508],1.617212027311325,0.008658008658008658,[1.21108036],[0.00534965],0.12265578370960424,,,,,,,,,,,,,,,,,
[0.05821509],5.036874026060104,0.00992063492063492,[2.94650473],[0.00291075],0.20203740470157347,,,,,,,,,,,,,,,,,
[0.],1.6334450542926788,0.008108108108108109,[2.04571026],[0.],0.2684343636318887,,,,,,,,,,,,,,,,,
[-10.],1.6212352365255356,0.002886002886002886,[1.54933054],[-1.],0.1550690096911391,,,,,,,,,,,,,,,,,
[-9.98617139],2.015504367649555,0.0028776978417266188,[1.71203661],[-0.76816703],0.1681896184597171,,,,,,,,,,,,,,,,,
[-9.88361409],4.869747839868069,0.006257822277847309,[2.46262009],[-0.44925519],0.18074551129000266,,,,,,,,,,,,,,,,,
[0.1139813],5.256530486047268,0.005257623554153523,[2.18189171],[0.00407076],0.24139487024269565,,,,,,,,,,,,,,,,,
[0.18327121],3.680185040459037,0.0054869684499314125,[1.85033952],[0.00733085],0.12974625021408312,,,,,,,,,,,,,,,,,
[0.00224624],1.931288629770279,0.005361930294906166,[2.33597924],[0.00022462],0.27212780174352386,,,,,,,,,,,,,,,,,
[0.11411805],1.8818202689290047,0.008670520231213872,[1.28799762],[0.00713238],0.10536806073444195,,,,,,,,,,,,,,,,,
-20.0,0.3769095540046692,0.001443001443001443,[1.28810646],-10.0,0.09390543791529846,,,,,,,,,,,,,,,,,
[-9.78599393],8.018353522755206,0.016100178890876567,[2.11027034],[-0.19571988],0.2208249072296552,,,,,,,,,,,,,,,,,
[0.01832302],1.3128897994756699,0.007722007722007722,[1.85888757],[0.00305384],0.23871676562106559,,,,,,,,,,,,,,,,,
[-9.97829439],1.3117468506097794,0.0029455081001472753,[1.58447609],[-1.2472868],0.1952420588937248,,,,,,,,,,,,,,,,,
[0.34149009],2.0044233724474907,0.006535947712418301,[1.92313166],[0.02845751],0.08276484635893878,,,,,,,,,,,,,,,,,
[0.],0.7230422347784042,0.00205761316872428,[1.84822432],[0.],0.2494400102688624,,,,,,,,,,,,,,,,,
[-10.],2.589312508702278,0.005928853754940711,[1.50678854],[-0.55555556],0.09774943023299325,,,,,,,,,,,,,,,,,
[0.31563483],3.705762669444084,0.005037783375314861,[1.57688909],[0.01262539],0.11901994236404972,,,,,,,,,,,,,,,,,
[0.],1.946169726550579,0.0031746031746031746,[1.25376332],[0.],0.10261933742786418,,,,,,,,,,,,,,,,,
[-10.],1.4723914936184883,0.004,[1.3770334],[-0.90909091],0.27319871523865263,,,,,,,,,,,,,,,,,
[0.40880392],4.892432816326618,0.009541984732824428,[2.01126167],[0.01277512],0.18860264429409726,,,,,,,,,,,,,,,,,
[0.],2.6945293955504894,0.0043541364296081275,[1.09074661],[0.],0.08787496704977635,,,,,,,,,,,,,,,,,
[0.2985589],1.723217785358429,0.00975609756097561,[1.39598277],[0.01990393],0.08994261903110183,,,,,,,,,,,,,,,,,
[-9.99362762],0.1534011960029602,0.0020325203252032522,[0.47661597],[-4.99681381],0.062385413769220355,,,,,,,,,,,,,,,,,
[0.30141824],1.620179862016812,0.003215434083601286,[1.23480346],[0.01674546],0.07142097289330657,,,,,,,,,,,,,,,,,
[-9.68239176],4.594892151653767,0.011933174224343675,[2.02766932],[-0.42097355],0.15501806028215845,,,,,,,,,,,,,,,,,
[0.00513172],0.918413644656539,0.00129366106080207,[0.82706628],[0.00042764],0.14299144753199233,,,,,,,,,,,,,,,,,
[0.],5.829672798514366,0.014423076923076924,[2.85619371],[0.],0.27488424418624346,,,,,,,,,,,,,,,,,
,,,,,,7,-3.93626372,80896,17.33,11153,79,,,,,,,,,,,
[0.01386558],3.143281877040863,0.003766478342749529,[1.34794272],[0.00092437],0.21225801151221413,,,,,,,1.2502901554107666,0.50859375,1.3586032845079898,0.2,8.463046411878401e-05,-0.06444372505065984,790,-0.22674959897994995,-0.12540960311889648,-3.2864420861005783,0.2064691
[0.11909809],1.565754383802414,0.00468384074941452,[1.68028134],[0.01190981],0.17188100799817158,,,,,,,,,,,,,,,,,
[-9.90016642],1.4829564616084099,0.0018083182640144665,[1.12108175],[-0.6187604],0.0986924058095039,,,,,,,,,,,,,,,,,
[-9.73060587],1.0427260029828176,0.0021551724137931034,[0.15858167],[-0.12974141],0.03172479828357784,,,,,,,,,,,,,,,,,
[-9.85786033],1.7684201346710324,0.0025380710659898475,[1.05183953],[-0.51883475],0.09571716119571427,,,,,,,,,,,,,,,,,
[0.03346437],1.5814625918865204,0.004434589800443459,[1.14697097],[0.00239031],0.12181108903993877,,,,,,,,,,,,,,,,,
[0.01094413],5.92533104121685,0.011152416356877323,[3.53455858],[0.00060801],0.4272890457505969,,,,,,,,,,,,,,,,,
[0.62064813],17.046834468841553,0.096045197740113,[3.51185929],[0.01034414],0.28604421359755194,,,,,,,,,,,,,,,,,
-20.0,0.3808591067790985,0.00199203187250996,[0.99865625],-10.0,0.10904732033322426,,,,,,,,,,,,,,,,,
[0.50339478],6.564450409263372,0.024822695035460994,[2.86818216],[0.01480573],0.12596920762306205,,,,,,,,,,,,,,,,,
[0.12124726],4.621559575200081,0.008517887563884156,[2.18714382],[0.00527162],0.1584393629673411,,,,,,,,,,,,,,,,,
[0.0922861],5.614403665065765,0.00681044267877412,[2.96293239],[0.0046143],0.23155392251471976,,,,,,,,,,,,,,,,,
[-10.],0.6895940154790878,0.0012135922330097086,[1.85787575],[-3.33333333],0.27483913465148363,,,,,,,,,,,,,,,,,
[-9.75897929],6.810792587697506,0.007540056550424128,[2.68249642],[-0.3049681],0.17427624682476736,,,,,,,,,,,,,,,,,
[-9.75067923],5.430907301604748,0.012711864406779662,[1.94641529],[-0.31453804],0.133984352755567,,,,,,,,,,,,,,,,,
[-9.87539311],2.660149320960045,0.02158273381294964,[2.24631709],[-0.75964562],0.13456522517186695,,,,,,,,,,,,,,,,,
[-9.94839762],10.279793724417686,0.017605633802816902,[3.95341895],[-0.36845917],0.21541906286168983,,,,,,,,,,,,,,,,,
[0.25149216],2.9584123492240906,0.003289473684210526,[2.06698403],[0.01571826],0.09510277486821224,,,,,,,,,,,,,,,,,
[0.08547249],1.4703879654407501,0.004694835680751174,[1.40511514],[0.00712271],0.08908543626581646,,,,,,,,,,,,,,,,,
[0.],0.7565279304981232,0.0012062726176115801,[1.57933071],[0.],0.2612806619286926,,,,,,,,,,,,,,,,,
[0.43070259],5.491562597453594,0.008547008547008548,[1.86425394],[0.01345946],0.21624350757336386,,,,,,,,,,,,,,,,,
[0.29903896],7.283011075109243,0.009864364981504316,[2.66691591],[0.00854397],0.17245828072172406,,,,,,,,,,,,,,,,,
-20.0,0.1813400685787201,0.002079002079002079,[0.5827867],-10.0,0.040359658951295105,,,,,,,,,,,,,,,,,
[-10.],1.068369410932064,0.0013003901170351106,[0.79491993],[-0.625],0.15071733952766445,,,,,,,,,,,,,,,,,
[0.08441931],2.0462936609983444,0.008032128514056224,[1.91951794],[0.00767448],0.1273229187490296,,,,,,,,,,,,,,,,,
[-10.],1.6140910994727165,0.0024390243902439024,[0.24099632],[-0.15625],0.2084273125422895,,,,,,,,,,,,,,,,,
[0.11076641],1.0546695664525032,0.00904977375565611,[0.79966622],[0.00852049],0.12944140329737275,,,,,,,,,,,,,,,,,
[0.08566854],2.537092998623848,0.003963011889035667,[2.10110023],[0.00571124],0.20885337546716085,,,,,,,,,,,,,,,,,
[0.00981437],1.545405387878418,0.004819277108433735,[1.07897986],[0.00054524],0.19789956309034018,,,,,,,,,,,,,,,,,
[-9.982792],5.0609584376215935,0.04950495049504951,[2.4345437],[-0.43403443],0.18001689162313045,,,,,,,,,,,,,,,,,
[-10.],1.7615728825330734,0.0033003300330033004,[2.22540305],[-1.42857143],0.26673671177455355,,,,,,,,,,,,,,,,,
[0.02842092],3.4333772137761116,0.01951219512195122,[1.99667999],[0.00135338],0.15365203762057217,,,,,,,,,,,,,,,,,
[0.14656378],4.107992231845856,0.006644518272425249,[2.94319989],[0.00916024],0.15859156130795865,,,,,,,,,,,,,,,,,
[0.01946231],1.3086671978235245,0.0023923444976076554,[1.68128227],[0.00278033],0.20572786638509258,,,,,,,,,,,,,,,,,
[0.],0.6953218877315521,0.05,[1.46189266],[0.],0.23410653583129346,,,,,,,,,,,,,,,,,
[0.07885],3.7784050926566124,0.005154639175257732,[1.81926342],[0.00328542],0.2117180610599513,,,,,,,,,,,,,,,,,
[-10.],0.204506553709507,0.003067484662576687,[0.41478279],[-2.5],0.028492338743117906,,,,,,,,,,,,,,,,,
[0.37756336],5.882628360122908,0.006600660066006601,[1.88037224],[0.01020442],0.09335698100840145,,,,,,,,,,,,,,,,,
[-9.97288736],2.792243644595146,0.007194244604316547,[2.78137935],[-0.83107395],0.24492983151279513,,,,,,,,,,,,,,,,,
[-9.59470309],2.1690452098846436,0.0026595744680851063,[2.03313231],[-0.79955859],0.1401550850636125,,,,,,,,,,,,,,,,,
[0.11310105],1.940860252827406,0.006191950464396285,[1.52932233],[0.00628339],0.11202296411398005,,,,,,,,,,,,,,,,,
[0.9126352],7.455674149096012,0.018867924528301886,[1.86678695],[0.02122407],0.14199294572554066,,,,,,,,,,,,,,,,,
[-9.93480029],5.048506401479244,0.007947019867549669,[2.08339152],[-0.34257932],0.18837262826189702,,,,,,,,,,,,,,,,,
[-9.91940654],1.6102522928267717,0.0020597322348094747,[1.31320995],[-0.5834945],0.12157741935867256,,,,,,,,,,,,,,,,,
[0.],1.9265261739492416,0.003795066413662239,[1.93583849],[0.],0.14031200564117555,,,,,,,,,,,,,,,,,
[-9.94914958],3.660434678196907,0.07407407407407407,[2.05181085],[-0.49745748],0.1985661025092576,,,,,,,,,,,,,,,,,
[0.36840353],5.23359265550971,0.016901408450704224,[1.63234473],[0.00995685],0.14000323829012148,,,,,,,,,,,,,,,,,
[0.],1.9307970628142357,0.0037593984962406013,[1.24466403],[0.],0.07563073631422422,,,,,,,,,,,,,,,,,
[-10.],1.071916438639164,0.003125,[1.64641249],[-1.42857143],0.2924353390916499,,,,,,,,,,,,,,,,,
[0.01192358],2.161943681538105,0.003978779840848806,[1.52221617],[0.00066242],0.24879013259499605,,,,,,,,,,,,,,,,,
[0.07584168],2.3751882575452328,0.002259036144578313,[1.67045501],[0.00379208],0.11857062581000377,,,,,,,,,,,,,,,,,
[-10.],1.5972555577754974,0.00516795865633075,[1.49767921],[-0.90909091],0.21744329279119318,,,,,,,,,,,,,,,,,
[0.22216148],2.147762194275856,0.00663716814159292,[2.19182884],[0.02221615],0.17322621658413884,,,,,,,,,,,,,,,,,
,,,,,,7,-3.894622509999999,81920,18.64,11283,80,,,,,,,,,,,
[-10.],4.188263680785894,0.006546644844517185,[0.73198389],[-1.],0.16391029359581352,,,,,,,1.252203345298767,0.473046875,1.171692779730074,0.2,8.44442177536e-05,-0.06637758611468599,800,-0.1824549436569214,0.15997904539108276,-3.2867247611284256,0.1615094
[0.01638697],6.999237239360809,0.011235955056179775,[2.65377407],[0.00054623],0.17585755423146895,,,,,,,,,,,,,,,,,
[-9.42492793],4.750689432024956,0.007974481658692184,[1.67037153],[-0.30402993],0.17564505470398642,,,,,,,,,,,,,,,,,
[0.],1.5423336327075958,0.004166666666666667,[1.18695382],[0.],0.12980682183675982,,,,,,,,,,,,,,,,,
[0.],0.4171651303768158,0.0009551098376313276,[1.11563554],[0.],0.18025190705475905,,,,,,,,,,,,,,,,,
[-9.80427008],1.3264161944389343,0.0016155088852988692,[0.92304422],[-0.54468167],0.0887612414140022,,,,,,,,,,,,,,,,,
[-9.976797],1.0475575551390648,0.005934718100890208,[1.04026415],[-0.9976797],0.14714733744788472,,,,,,,,,,,,,,,,,
[0.],1.0823174603283405,0.025974025974025976,[1.01955074],[0.],0.19491798568548716,,,,,,,,,,,,,,,,,
[0.],0.6926827132701874,0.0017301038062283738,[1.64864179],[0.],0.24405313625675498,,,,,,,,,,,,,,,,,
[0.04789324],1.3710118737071753,0.002107481559536354,[0.76016603],[0.00228063],0.10995632705209,,,,,,,,,,,,,,,,,
[-9.98669201],1.14613938331604,0.00245398773006135,[1.22691685],[-0.9986692],0.2080174953910608,,,,,,,,,,,,,,,,,
[0.11652663],5.04552947729826,0.007547169811320755,[1.88828783],[0.00388422],0.1528647585091444,,,,,,,,,,,,,,,,,
[-10.],2.83634389936924,0.0035211267605633804,[2.92513499],[-1.11111111],0.22990765031078084,,,,,,,,,,,,,,,,,
[-9.69327341],9.377890199422836,0.010714285714285714,[3.64580654],[-0.38773094],0.15551943753756536,,,,,,,,,,,,,,,,,
[0.33500978],6.160806126892567,0.0084985835694051,[1.31438771],[0.00577603],0.26728620423914484,,,,,,,,,,,,,,,,,
[-9.70653743],3.422064073383808,0.004524886877828055,[2.17867591],[-0.44120625],0.07973057094199541,,,,,,,,,,,,,,,,,
[0.29970784],3.273554463405162,0.00631911532385466,[0.66875341],[0.00491324],0.3102908891336106,,,,,,,,,,,,,,,,,
[0.],4.716798374429345,0.004887585532746823,[1.26879819],[0.],0.31983177712312505,,,,,,,,,,,,,,,,,
-20.0,0.01116260141134262,0.0009149130832570906,[0.02104843],-10.0,0.00436360695687656,,,,,,,,,,,,,,,,,
[0.05935997],1.2830421086400747,0.002751031636863824,[1.07624092],[0.00494666],0.09492960113877896,,,,,,,,,,,,,,,,,
[-10.],0.8359789550304413,0.024691358024691357,[2.10874022],[-3.33333333],0.29269619135111946,,,,,,,,,,,,,,,,,
[0.12436998],1.3474169336259365,0.0014727540500736377,[1.00894409],[0.00829133],0.11322509767131095,,,,,,,,,,,,,,,,,
[-10.],2.427692264318466,0.00338409475465313,[1.70289874],[-0.71428571],0.21479015665406376,,,,,,,,,,,,,,,,,
[0.],1.1399500221014023,0.001092896174863388,[2.03446669],[0.],0.2732520611131009,,,,,,,,,,,,,,,,,
[0.06664725],1.0461822305805981,0.001215066828675577,[0.8333128],[0.00444315],0.06537538258700036,,,,,,,,,,,,,,,,,
[-10.],1.9478541165590286,0.0030721966205837174,[2.00164477],[-1.11111111],0.13509279913955638,,,,,,,,,,,,,,,,,
[0.58039682],3.1749247610569,0.005221932114882507,[2.65559242],[0.04145692],0.10100844360703425,,,,,,,,,,,,,,,,,
[0.],5.946185037493706,0.019543973941368076,[3.46627537],[0.],0.1670749971172335,,,,,,,,,,,,,,,,,
[0.],1.48052316904068,0.0032626427406199023,[2.93149087],[0.],0.2944704565806865,,,,,,,,,,,,,,,,,
[0.80327329],11.800565883517265,0.03380281690140845,[3.02038107],[0.01544756],0.15317551191247025,,,,,,,,,,,,,,,,,
-20.0,0.34645381569862366,0.0014326647564469914,[1.31333513],-10.0,0.002737419202627254,,,,,,,,,,,,,,,,,
[-9.83481048],5.160498503595591,0.009900990099009901,[1.70844533],[-0.23987343],0.22275033192466237,,,,,,,,,,,,,,,,,
[0.30309735],8.602832406759262,0.02122641509433962,[2.9407615],[0.00947179],0.1732550757425882,,,,,,,,,,,,,,,,,
[0.62006874],4.046711063943803,0.0111731843575419,[1.37072392],[0.02066896],0.05423574958347942,,,,,,,,,,,,,,,,,
[0.],6.069906868040562,0.01217391304347826,[1.85600168],[0.],0.10335033280788723,,,,,,,,,,,,,,,,,
-20.0,0.3716093599796295,0.002242152466367713,[1.3546161],-10.0,0.012176779888374964,,,,,,,,,,,,,,,,,
[0.13077855],6.387809544801712,0.016091954022988506,[1.63335035],[0.00278252],0.21104761696177257,,,,,,,,,,,,,,,,,
[-9.97902731],0.3097262200899422,0.001358695652173913,[0.11709605],[-0.35639383],0.06268231394773975,,,,,,,,,,,,,,,,,
[-9.98030822],1.1821783874183893,0.005050505050505051,[0.52994849],[-0.39921233],0.11163484646408074,,,,,,,,,,,,,,,,,
[-9.99452473],0.8831899017095566,0.0013513513513513514,[0.86528964],[-1.11050275],0.18864121395865172,,,,,,,,,,,,,,,,,
[0.01595718],1.6513795033097267,0.017699115044247787,[1.72186791],[0.00145065],0.2041892518814793,,,,,,,,,,,,,,,,,
[0.23475999],1.9478860944509506,0.004335260115606936,[2.5488219],[0.03353714],0.12610916949560624,,,,,,,,,,,,,,,,,
[0.],0.8933295905590057,0.0047169811320754715,[1.97707735],[0.],0.2814749533695645,,,,,,,,,,,,,,,,,
[-9.94474901],7.079680864233524,0.013008130081300813,[2.3854111],[-0.23677974],0.20184950525433581,,,,,,,,,,,,,,,,,
[0.32002249],4.803535174578428,0.005924170616113744,[0.86580072],[0.00463801],0.08072103944462886,,,,,,,,,,,,,,,,,
[0.30589204],6.157091177999973,0.022058823529411766,[2.59887356],[0.00986749],0.19637169597947252,,,,,,,,,,,,,,,,,
-20.0,0.2358705699443817,0.0029585798816568047,[0.75138858],-10.0,0.000698461134977376,,,,,,,,,,,,,,,,,
[0.22807546],4.5814724755473435,0.006097560975609756,[1.5525034],[0.0067081],0.1861828294752952,,,,,,,,,,,,,,,,,
[0.07877237],2.22904484719038,0.0042796005706134095,[1.6192105],[0.00492327],0.13243711763063842,,,,,,,,,,,,,,,,,
[0.02112335],0.752898761536926,0.006097560975609756,[0.57938586],[0.00140822],0.107160098354802,,,,,,,,,,,,,,,,,
[0.01089004],1.192049816250801,0.002844950213371266,[1.47939094],[0.00121],0.23581857533973505,,,,,,,,,,,,,,,,,
-20.0,0.007038363721221685,0.0019047619047619048,[0.02063466],-10.0,0.002316452796690893,,,,,,,,,,,,,,,,,
,,,,,,7,-3.88110476,82944,19.05,11410,81,,,,,,,,,,,
[-9.94348469],5.479930212488398,0.00819672131147541,[1.05318999],[-0.55241582],0.14081207330422452,,,,,,,1.2521487474441528,0.46025390625,1.2613663050811739,0.2,8.425817900646401e-05,-0.06154185065533966,810,-0.254886269569397,-0.18573999404907227,-3.289073532819748,0.13238755
[0.19095896],1.3878507390618324,0.0025284450063211127,[1.20463882],[0.01591325],0.12490378835674953,,,,,,,,,,,,,,,,,
[0.00960572],1.3726376593112946,0.0061162079510703364,[1.25159385],[0.0007389],0.16403615420902834,,,,,,,,,,,,,,,,,
[0.],3.7726066559553146,0.004733727810650888,[2.03793222],[0.],0.2766562124793157,,,,,,,,,,,,,,,,,
[-9.85935996],4.22328893840313,0.013089005235602094,[2.11669367],[-0.37920615],0.25648635948643483,,,,,,,,,,,,,,,,,
[-9.99407341],4.380057141184807,0.006968641114982578,[2.91704431],[-0.58788667],0.1862197593213968,,,,,,,,,,,,,,,,,
[0.],0.9920980036258698,0.004032258064516129,[2.42089878],[0.],0.28770678814120243,,,,,,,,,,,,,,,,,
[-9.90142055],1.9709098190069199,0.23076923076923078,[1.68245992],[-0.70724432],0.13289090511507623,,,,,,,,,,,,,,,,,
[-9.99283564],1.5957321375608444,0.0049382716049382715,[1.81728069],[-1.11031507],0.2665124549196443,,,,,,,,,,,,,,,,,
[0.51897753],10.40427478402853,0.02240325865580448,[2.02899479],[0.00798427],0.12242484756640808,,,,,,,,,,,,,,,,,
[-9.97218946],2.6869998201727867,0.0036452004860267314,[1.46177688],[-0.43357345],0.179709824989891,,,,,,,,,,,,,,,,,
[-9.98279865],2.1534215714782476,0.004379562043795621,[1.17051177],[-0.45376357],0.14878801625415938,,,,,,,,,,,,,,,,,
[-9.89332442],6.593223564326763,0.019390581717451522,[2.80552118],[-0.36641942],0.2011706652653416,,,,,,,,,,,,,,,,,
[0.],0.5975922346115112,0.00411522633744856,[1.90939035],[0.],0.2207342462932002,,,,,,,,,,,,,,,,,
[-9.83394102],0.47451700843521394,0.001519756838905775,[0.07285981],[-0.13471152],0.017166199564402015,,,,,,,,,,,,,,,,,
[0.00624789],0.9469681731425226,0.002932551319648094,[0.59540561],[0.0003471],0.1084787636126543,,,,,,,,,,,,,,,,,
